"Date","Time","Millisecond","TT201 °C","TT202 °C","TT203 °C","TT204 °C","TT205 °C","TT206 °C","TT207 °C","TT208 °C","TT211 °C","TT212 °C","TT213 °C","TT221 °C","TT222 °C","TT223 °C","FT211 L/h","FT221 L/h","PT230 bar","OXT240 %","WT210 kg","WT220 kg","TT201_A °C","TT2105_A °C","TT208_A °C","FT240","PIGNAT_RESERVE5","TT301 °C","TT302 °C","TT303 °C","WT301 kW?","WT302 kW?","WT303 kW?","FIVE_RESERVE1","FIVE_RESERVE2","FIVE_RESERVE3","FIVE_RESERVE4","FIVE_RESERVE5","TI104 °C","TI106 °C","TI108 °C","TI110 °C","PI111 bar","TI132 °C","TI141 °C","TI182 °C","TI181 °C","TI174 °C","TI186 °C","PI177 bar","FTZ142 L/h","VDF100_ETAT O=Fermé, 1=Ouvert","VDF170_ETAT O=Fermé, 1=Ouvert"
"2025/02/13","05:39:21",226,"519.9","519.9","519.8","363.9","519.9","70.5","25.2","25.0","84.5","81.9","25.6","10.4","10.7","26.2","226.8","723.3","-0.942","0.0","-4.3","0.0","363.9","323.2","25.6","0.001","0.0","150.0","149.4","150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.1","189.5","190.8","181.0","-0.1","190.0","226.0","452.1","452.0","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:26",226,"519.9","519.9","519.8","364.0","519.9","70.5","25.2","25.0","84.5","81.9","25.6","10.4","10.7","26.2","229.0","724.0","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.4","189.5","190.7","181.0","-0.1","190.0","226.0","452.2","452.1","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:31",226,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.5","10.7","26.2","227.9","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.000","0.0","150.1","149.5","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.4","189.4","190.7","181.0","-0.1","190.0","225.9","452.1","452.2","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:36",226,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.1","84.4","81.9","25.6","10.5","10.7","26.2","226.8","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","188.9","190.6","181.0","-0.1","189.9","225.9","452.2","452.2","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:41",226,"519.9","519.9","519.8","363.9","519.9","70.5","25.2","25.0","84.4","81.9","25.6","10.5","10.8","26.2","226.8","722.7","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.6","190.5","181.1","-0.1","189.9","225.9","452.2","452.3","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:46",243,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.1","84.4","81.9","25.6","10.5","10.8","26.2","227.9","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.7","190.4","181.0","-0.1","190.0","225.9","452.1","452.4","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:51",259,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.3","82.0","25.6","10.5","10.8","26.2","225.4","723.1","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","149.8","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.3","188.7","190.5","181.0","-0.1","190.0","226.0","452.1","452.5","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:39:56",226,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.1","84.3","82.0","25.6","10.5","10.8","26.2","226.4","723.1","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.002","0.0","150.1","148.9","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.6","190.5","181.0","-0.1","190.0","226.0","452.1","452.6","195.2","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:01",224,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.2","82.0","25.6","10.6","10.8","26.2","224.6","722.9","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.2","149.2","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","188.5","190.4","181.1","-0.1","190.0","225.9","452.1","452.5","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:06",224,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.1","84.2","82.0","25.6","10.6","10.8","26.2","225.4","723.3","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","149.9","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.9","188.4","190.4","181.0","-0.1","190.0","225.9","452.2","452.6","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:11",224,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.2","82.0","25.6","10.6","10.9","26.2","225.4","722.9","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","150.0","149.3","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.5","190.4","181.1","-0.1","190.1","225.9","452.1","452.7","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:16",224,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.1","84.1","82.0","25.6","10.6","10.9","26.2","225.7","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","188.7","190.2","181.1","-0.1","190.0","225.9","452.1","452.7","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:21",223,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.1","84.1","82.0","25.6","10.6","10.9","26.2","225.7","723.6","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","149.5","149.5","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","188.8","190.2","181.1","-0.1","190.1","225.9","452.1","452.8","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:26",223,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.1","82.0","25.6","10.5","10.9","26.2","225.0","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.3","188.9","190.2","181.1","-0.1","190.0","225.9","452.0","452.8","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:31",223,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.1","84.1","82.0","25.6","10.5","10.8","26.2","223.9","722.7","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","149.9","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","188.8","190.4","181.2","-0.1","190.0","225.9","452.0","452.9","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:36",224,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.1","82.0","25.6","10.4","10.8","26.2","223.2","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.5","188.8","190.4","181.1","-0.1","190.1","226.0","451.9","452.9","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:41",240,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.2","82.0","25.6","10.4","10.8","26.2","224.3","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","150.4","149.5","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.6","188.5","190.4","181.1","-0.1","190.0","226.1","452.0","452.9","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:46",256,"519.9","519.9","519.8","363.9","519.8","70.5","25.1","25.0","84.2","82.0","25.6","10.4","10.7","26.2","223.6","722.7","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","149.9","149.5","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.6","188.0","190.2","181.1","-0.1","190.0","225.9","451.9","453.0","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:51",223,"519.9","519.8","519.9","364.0","519.9","70.5","25.2","25.0","84.2","82.0","25.6","10.3","10.7","26.2","222.1","722.7","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.2","149.5","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.4","187.9","190.2","181.1","-0.1","190.0","225.9","451.9","452.9","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:40:56",223,"519.9","519.9","519.8","364.0","519.9","70.5","25.2","25.0","84.2","82.0","25.6","10.3","10.7","26.2","222.5","722.7","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","150.1","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","187.7","190.3","181.1","-0.1","190.1","226.0","451.9","453.0","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:01",223,"519.9","519.8","519.8","363.9","519.8","70.5","25.2","25.1","84.2","81.9","25.6","10.4","10.7","26.2","222.8","723.6","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","187.6","190.2","181.1","-0.1","190.1","226.1","451.8","452.9","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:06",223,"519.9","519.8","519.8","364.0","519.8","70.5","25.1","25.0","84.3","81.9","25.6","10.4","10.7","26.2","221.8","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.7","0.001","0.0","150.0","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.9","187.6","190.1","181.1","-0.1","190.0","225.9","451.9","452.9","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:11",221,"519.9","519.8","519.8","364.0","519.8","70.5","25.2","25.0","84.3","81.9","25.6","10.4","10.7","26.2","221.8","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.2","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","187.6","190.2","181.1","-0.1","190.1","226.0","451.9","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:16",221,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.3","81.9","25.6","10.4","10.7","26.2","221.8","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.7","0.001","0.0","150.3","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","187.9","190.3","181.1","-0.1","190.1","226.0","451.8","453.0","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:21",256,"519.9","519.9","519.8","363.9","519.8","70.5","25.2","25.1","84.4","81.9","25.6","10.4","10.7","26.2","221.4","723.1","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","149.9","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.1","190.3","181.1","-0.1","190.1","226.1","451.7","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:26",221,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.4","81.9","25.6","10.4","10.7","26.2","220.0","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.3","149.2","150.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.1","188.6","190.2","181.1","-0.1","190.2","225.9","451.7","453.0","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:31",221,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.1","84.4","81.9","25.6","10.5","10.7","26.2","218.9","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","188.6","190.1","181.1","-0.1","190.1","225.9","451.7","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:36",220,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.5","10.8","26.2","218.9","723.3","-0.941","0.0","-4.3","0.0","364.0","323.1","25.7","0.001","0.0","150.1","149.5","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.1","189.2","190.1","181.1","-0.1","190.1","226.1","451.7","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:41",237,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.5","10.8","26.2","220.0","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","149.9","148.8","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","189.4","190.0","181.2","-0.1","190.1","226.1","451.6","453.1","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:46",237,"519.9","519.9","519.8","364.0","519.8","70.5","25.2","25.1","84.5","81.9","25.6","10.5","10.8","26.2","217.4","723.8","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","149.9","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","189.7","190.0","181.1","-0.1","190.1","225.9","451.6","453.0","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:51",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.1","84.5","81.9","25.6","10.6","10.8","26.2","217.8","724.0","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.5","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.4","189.8","189.9","181.1","-0.1","190.0","225.9","451.6","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:41:56",237,"520.0","519.9","519.9","364.0","519.8","70.5","25.2","25.1","84.5","81.9","25.6","10.6","10.8","26.2","217.8","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.3","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.6","190.0","190.1","181.1","-0.1","190.0","226.0","451.6","453.1","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:01",237,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.6","10.9","26.2","216.7","724.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.2","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.8","190.1","190.1","181.1","-0.1","190.0","226.0","451.5","453.0","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:06",237,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.6","10.9","26.2","216.7","724.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","149.9","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.9","190.4","190.2","181.1","-0.1","190.0","226.1","451.5","453.0","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:11",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.6","10.9","26.2","214.6","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.000","0.0","149.8","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.9","190.7","190.1","181.0","-0.1","190.0","226.0","451.6","453.0","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:16",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.5","81.9","25.6","10.7","10.9","26.2","216.0","724.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.5","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.8","190.9","190.1","181.0","-0.1","190.1","226.1","451.5","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:21",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.1","84.4","81.9","25.6","10.7","10.9","26.2","215.6","723.3","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.1","149.0","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.7","191.0","190.2","181.0","-0.1","190.1","226.1","451.4","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:26",253,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.4","81.9","25.6","10.7","10.9","26.2","216.0","723.6","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.3","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.3","191.0","190.3","181.0","-0.1","190.1","226.1","451.5","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:31",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.1","25.0","84.3","81.9","25.6","10.7","11.0","26.2","215.6","724.0","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.2","150.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","191.0","190.2","181.0","-0.1","190.1","226.1","451.3","452.9","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:36",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.1","84.3","82.0","25.6","10.6","10.9","26.2","215.6","724.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.0","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","191.0","190.2","181.0","-0.1","190.1","226.1","451.4","452.9","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:41",234,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.3","82.0","25.6","10.6","10.9","26.2","214.6","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","191.0","190.4","181.1","-0.1","190.1","226.1","451.3","453.0","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:46",236,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.2","82.0","25.6","10.5","10.9","26.2","215.6","723.6","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","149.9","149.5","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.9","191.0","190.3","181.1","-0.1","190.1","226.1","451.3","452.9","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:51",269,"519.9","519.9","519.9","364.0","519.8","70.5","25.1","25.0","84.2","82.0","25.6","10.5","10.9","26.2","214.2","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.7","0.000","0.0","150.1","149.2","150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","191.1","190.4","181.0","-0.1","190.0","226.1","451.3","452.8","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:42:56",234,"519.9","520.0","519.9","364.0","519.8","70.5","25.2","25.0","84.2","82.0","25.6","10.4","10.8","26.2","214.9","723.8","-0.942","0.0","-4.3","0.0","364.0","323.1","25.7","0.001","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","191.1","190.5","181.0","-0.1","190.0","226.1","451.2","452.8","195.0","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:01",250,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.1","82.0","25.6","10.4","10.8","26.2","214.6","723.1","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.5","191.1","190.5","181.0","-0.1","190.0","226.0","451.2","452.8","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:06",234,"520.0","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.0","82.0","25.6","10.4","10.7","26.2","213.1","723.8","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.3","191.3","190.6","181.0","-0.1","190.1","226.2","451.1","452.7","194.8","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:11",234,"519.9","519.9","519.9","364.0","519.8","70.5","25.1","25.1","84.0","82.0","25.6","10.4","10.7","26.2","214.2","723.8","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.0","149.3","149.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.4","191.2","190.6","181.0","-0.1","190.1","226.1","451.2","452.8","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:16",267,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.1","84.0","82.0","25.6","10.4","10.7","26.2","214.6","724.0","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.000","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.5","191.1","190.6","181.0","-0.1","190.0","226.2","451.1","452.7","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:21",234,"519.9","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.0","82.0","25.6","10.3","10.7","26.2","213.8","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.1","149.2","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","191.0","190.7","180.9","-0.1","190.0","226.2","451.1","452.8","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:26",233,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.0","82.0","25.6","10.3","10.7","26.2","214.6","723.8","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.1","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.1","190.6","190.8","181.0","-0.1","190.0","226.1","451.0","452.6","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:31",233,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.0","82.0","25.6","10.3","10.7","26.2","213.8","723.6","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.000","0.0","150.0","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","190.5","190.7","181.0","-0.1","190.1","226.2","451.0","452.6","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:36",233,"520.0","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.1","82.0","25.6","10.3","10.7","26.2","213.8","723.6","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.1","149.4","150.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.4","190.4","190.8","181.0","-0.1","190.0","226.1","451.0","452.7","194.9","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:41",233,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.1","82.0","25.6","10.3","10.7","26.2","213.1","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.000","0.0","150.0","149.0","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.2","190.2","190.8","180.8","-0.1","190.1","226.1","451.1","452.6","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:46",233,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.1","81.9","25.6","10.3","10.6","26.2","213.5","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.0","149.4","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","190.2","191.0","181.0","-0.1","190.1","226.1","450.9","452.5","195.2","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:51",266,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.2","81.9","25.6","10.3","10.6","26.2","213.8","723.3","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","150.1","149.3","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","190.0","190.1","191.0","180.8","-0.1","190.1","226.2","451.0","452.5","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:43:56",233,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.0","84.2","81.9","25.6","10.3","10.6","26.2","214.2","723.3","-0.942","0.0","-4.3","0.0","364.0","323.1","25.7","0.001","0.0","149.9","149.4","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","189.8","191.0","180.9","-0.1","190.1","226.2","450.9","452.5","195.1","0.0","0.0","0.0","0","0"
"2025/02/13","05:44:01",232,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.2","81.9","25.6","10.3","10.6","26.2","214.2","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","150.0","149.3","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.6","189.5","190.8","180.9","-0.1","190.1","226.1","451.0","452.5","195.2","0.0","0.0","0.0","0","0"
"2025/02/13","05:44:06",232,"519.9","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.2","81.9","25.6","10.3","10.6","26.2","213.5","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","149.9","149.2","149.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.8","189.6","190.8","180.8","-0.1","190.1","226.1","450.8","452.4","195.2","0.0","0.0","0.0","0","0"
"2025/02/13","05:44:11",233,"519.9","519.9","520.0","363.9","519.8","70.5","25.1","25.1","84.3","81.8","25.6","10.3","10.6","26.2","213.8","724.3","-0.942","0.0","-4.3","0.0","363.9","323.1","25.7","0.001","0.0","150.1","149.2","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.6","189.6","191.0","180.8","-0.1","190.1","226.2","450.8","452.4","195.3","0.0","0.0","0.0","0","0"
"2025/02/13","05:44:16",265,"520.0","519.9","519.9","364.0","519.8","70.5","25.2","25.0","84.3","81.8","25.6","10.3","10.6","26.2","214.6","722.9","-0.942","0.0","-4.3","0.0","364.0","323.1","25.6","0.001","0.0","150.1","149.4","149.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.4","189.5","190.9","181.0","-0.1","190.0","226.2","450.7","452.4","195.4","0.0","0.0","0.0","0","0"
"2025/02/13","05:44:21",230,"520.0","519.9","519.9","363.9","519.8","70.5","25.2","25.1","84.4","81.8","25.6","10.3","10.6","26.2","214.6","724.0","-0.942","0.0","-4.3","0.0","363.9","323.1","25.6","0.001","0.0","150.1","149.5","149.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","189.4","189.5","190.9","180.8","-0.1","190.0","226.1","450.7","452.4","195.3","0.0","0.0","0.0","0","0"
